review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1161300632,3,2.5,4,quasimoto,American IPA,3.5,2.5,Hops Infusion,6.2,1483
1270481518,4.5,4,4,emerge077,American Stout,4,4,Big Stone Stout,6,11696
1296090479,4,3.5,3.5,jlindros,American Dark Wheat Ale,4,3.5,Winter Session Ale,5,63180
1130990890,3,3.5,3,chOAKbarrell,Pumpkin Ale,3,3.5,Pumpkin Ale,5.5,13350
1307256628,3.5,4,4,superspak,American Double / Imperial IPA,4,4,Hardcore IPA (2nd Ed. 9.2%),9.2,64154
1299011763,3,3.5,4,bryehn,English Pale Ale,4,3.5,Spitfire (Premium Ale Export),4.5,305
1169789996,4.5,4,4.5,mrasskicktastic,American Double / Imperial Stout,5,4,Franklin's Imperial Stout,10.5,28677
1156815387,4.5,4.5,4.5,mmcave,Belgian Strong Pale Ale,4.5,4.5,Duvel,8.5,695
1215300866,5,5,4.5,TheManiacalOne,American Pale Wheat Ale,4.5,5,ÜberSun (Imperial Summer Wheat Beer),8,37672
1240610312,4.5,4.5,4.5,yemenmocha,American Double / Imperial Stout,4.5,4.5,Espresso Oak Aged Yeti Imperial Stout,9.5,42723
1176406026,4,3.5,4,Slatetank,English Porter,4,4.5,Samuel Adams Honey Porter,5.45,2684
1273446374,4.5,3.5,4.5,Avagadro,Vienna Lager,4,4,Great Lakes Eliot Ness,6.2,229
1155592922,4,4,4,plaid75,Kölsch,4,4,Harpoon Summer Beer,5.5,307
1233799318,5,4,4.5,HoustonTX,Quadrupel (Quad),5,4.5,Trappistes Rochefort 10,11.3,645
1163454107,4.5,4,4,stewdawg,American IPA,4,4,Masala Mama India Pale Ale,5.9,6368
1195621249,3.5,4,4.5,Durge,Rye Beer,4,3.5,Hop Rod Rye,8,3158
1232558536,4.5,4,4.5,stumac,American Porter,4.5,4.5,Unplugged Smoke On The Porter,6.1,39527
1273710902,4.5,4,4,emmasdad,English Barleywine,4.5,4.5,Insanity,11.1,18199
1203306746,4.5,4,3,mrasskicktastic,American Double / Imperial IPA,3.5,3.5,Double Daddy Imperial India Pale Ale,9.5,25283
1271635282,3,2.5,3.5,SykDoc,Saison / Farmhouse Ale,3,2.5,Horny Goat Exposed,4.9,49302
1135981932,3,4,4,stoned2,Winter Warmer,4,4,Never Summer Ale,5.94,9590
1246661835,3.5,3.5,3.5,biggred1,American Pale Ale (APA),3.5,3.5,Doggie Style Classic Pale Ale,5.5,1213
1165788156,4,5,5,stewdawg,American Double / Imperial Stout,4,4.5,AleSmith Speedway Stout,12,3833
1241696830,3,3.5,3.5,BuckeyeNation,Witbier,3.5,3,Samuel Adams Blackberry Witbier,5.5,47364
1323907362,4,3.5,3,elgiacomo,Doppelbock,4,4,Dark Horse Perkulator Coffee Dopplebock,7.5,39129
1284171132,4,4,4,garymuchow,Quadrupel (Quad),4.5,5,The Sixth Glass,10.5,39621
1291014510,4.5,3.5,4.5,shambeano,American Black Ale,4.5,4,B2 Bomber,8.5,61706
1197582675,4,4,4,Strix,Baltic Porter,4.5,4.5,Smoke,8.2,39917
1166921154,5,4.5,4.5,builder53,Doppelbock,4.5,4.5,Ayinger Celebrator Doppelbock,6.7,131
1275960118,4,4,3.5,magine,Oatmeal Stout,4.5,4.5,Tröegs Java Head Stout,7.5,52128
1257146317,4,3.5,4,r0nyn,Russian Imperial Stout,4,4,Samuel Smith's Imperial Stout,7,782
1237121406,4.5,4.5,4.5,JohnQVegas,Lambic - Fruit,4,4.5,Cantillon Lou Pepe - Framboise,5,13825
1262732309,3.5,4.5,4,Ineedabeerhere,Wheatwine,3.5,4.5,White Oak,11.5,51069
1297823275,4.5,4,4,nickfl,Vienna Lager,4,4,Blue Point Toasted Lager,5.3,2318
1244078002,3,4,4,SpecsBEERMAN,Altbier,3,3.5,84/09 Double Alt (25th Anniversary Beer),9.8,47886
1310763963,4,4,4,Bighuge,Fruit / Vegetable Beer,4,4,Kinda Blue Blueberry Wheat Beer,5.5,59395
1236976113,4,3.5,4,TheMistler,American IPA,3.5,4,Hoptical Illusion,6.8,20168
1307674756,3.5,3.5,3,coopsta12p,Saison / Farmhouse Ale,4,4,Picnic Ants,8,45482
1294106116,4.5,4,4,TheTippler,American Amber / Red Ale,4.5,4.5,Tocobaga Red Ale,7.4,61877
1271577969,4,4.5,4.5,dwilson01,American IPA,4,4.5,Stone IPA (India Pale Ale),6.9,88
1282353148,3,4,4.5,tykees88,Witbier,3,3,Willow Street Wit,5.5,44295
1115098385,4,4,4,Brian700,Bière de Garde,4,4,Oro De Calabaza,8,18975
1255804682,4.5,3.5,4,sliverX,English Brown Ale,3.5,3.5,Downtown Brown,5,717
1325481508,3,3,2.5,blakelive784,Russian Imperial Stout,1.5,3,Black Hole,13.1,33929
1180912266,4.5,4,4.5,patrickbateman,American Strong Ale,4.5,5,Arrogant Bastard Ale,7.2,92
1310056989,5,4,4,EssexAleMan,English Bitter,4,4,Doom Bar Bitter,4,21878
1263869236,3.5,2.5,3,seand,Euro Strong Lager,2.5,2.5,Okocim Mocne,7.5,1554
1184907650,4,4.5,4.5,irishkyle21,Weizenbock,5,5,Schneider Aventinus,8.2,224
1229804912,4,3.5,4,dsa7783,Winter Warmer,4,4,Winter Ale,5.6,1591
1290370414,3.5,4,4,FreshHawk,Tripel,3.5,4,Long Strange Tripel,9,39754
1316224311,2.5,3,4,dyan,Tripel,3,3,Batch 300,8.2,70892
1267747653,3.5,3.5,3.5,JerzDevl2000,Schwarzbier,3.5,3.5,Black Bavarian,6,96
1296517356,4,3.5,4,bonkers,American Barleywine,3.5,4,Grand Illumination,10,40151
1260317844,2.5,3.5,4.5,Ranbot,American IPA,3,4,Prevale IPA,6.7,52469
1185994524,3.5,4.5,5,johnmichaelsen,Tripel,4,4,Slaapmutske Triple Nightcap,8.1,10572
1137375415,3.5,3.5,4,kmpitz2,Bock,3.5,3.5,Tejas,4,20987
1187059494,3.5,2.5,2.5,illidurit,American Adjunct Lager,3,3,Pabst Blue Ribbon (PBR),4.74,1331
1319508313,4,4,4,timtwoface,Herbed / Spiced Beer,4,4,Juniper Pale Ale,5.3,702
1090050815,3.5,3.5,4,donnebaby,Fruit / Vegetable Beer,4,3.5,Chitose Hascup,5.1,18769
1169686338,4,3,3,jjayjaye,American IPA,4,4,Hops Infusion,6.2,1483
1139523625,3.5,3,3.5,NeroFiddled,American Adjunct Lager,3.5,3,Imperial,4.6,3940
1296956460,4,3,4,Tackledorange,American IPA,4.5,4.5,Wild Rose I.P.A. (India Pale Ale),6,6874
1217904960,4,4,4,sstackho,American IPA,4,4,Racer 5 India Pale Ale,7,2751
1176586072,3.5,4,4,Gueuzedude,American Strong Ale,4,4.5,Firestone 10 - Anniversary Ale,12,33219
1314593433,3,3.5,3.5,flexabull,American Stout,2.5,3,Chocolate Stout,5.3,20807
1150786463,3.5,4.5,4.5,JoshD,American Double / Imperial Stout,4.5,4.5,Mephistopheles' Stout,16.8,28204
1138345574,4,4.5,4,mmmbeer,Hefeweizen,3.5,3.5,Baltika #8 Wheat,5,4700
1260334635,3,4,3.5,sleazo,Russian Imperial Stout,3,3,Samuel Adams Imperial Stout,9.2,47360
1249422102,3,3.5,3,ThickestHead,Tripel,3,4,Abbey Triple,8.41,2851
1307190968,4,4.5,4,Thorpe429,American Porter,4.5,4,Mogli,8.5,60990
1301626059,4,4,5,jmdrpi,American Strong Ale,4,4,Wailing Wench,8,13726
1276413256,4,3.5,3.5,nrbw23,American Pale Ale (APA),3.5,3.5,Four C's American Pale Ale,6,20025
1284528385,4.5,4,4,TMoney2591,American IPA,4.5,4,Marble IPA,6.2,43181
1252749691,3.5,4,4.5,ADZA,English Barleywine,3.5,4,Devine Rebel,12.5,48865
1267151058,4,3.5,3.5,BeerMan7777777,Russian Imperial Stout,3.5,4.5,Sexual Chocolate,9.75,35284
1325609423,4.5,4,4.5,liamt07,American IPA,4.5,4.5,AleSmith IPA,7.25,3916
1266893673,4,4.5,4,VaTechHopHead,Scotch Ale / Wee Heavy,5,5,Founders Backwoods Bastard,10.2,35036
1274243111,4,4.5,4,DavoleBomb,American Double / Imperial Stout,4,4,Sweetwater Happy Ending Imperial Stout,9,19488
1127791132,4,4,3.5,russpowell,American IPA,4,3.5,Pick Axe IPA,6.2,120
1287812601,3.5,3,4,wcintula,Tripel,4,2.5,Merry Monks' Ale,9.3,6073
1305599185,4,3.5,4,HuskyinPDX,Rye Beer,3.5,4,Brewer's Alley 1634 Ale,5.8,50196
1138510629,3,2.5,2.5,thebarnesbomb,Light Lager,3,3,Coors Light,4.2,837
1242875310,4.5,4,4,jjanega08,Lambic - Fruit,3,4,Strawberry Lambic,,39372
1291416172,4,4,4,PileOwnz,American Strong Ale,3.5,4,Bell's Batch 10000,9.2,63989
1081905719,2.5,3.5,4,TAMU99,Doppelbock,3,2.5,Troegenator Double Bock,8.2,4109
1308779698,4,3.5,4.5,hoptualBrew,American Double / Imperial Stout,4,4,Bell's Java Stout,7.5,2010
1214145266,4.5,3,4.5,SpecialK088,American Porter,4,4,Sierra Nevada Porter,5.6,279
1309580053,4.5,4,3.5,andrenaline,English Strong Ale,4,4,Innis & Gunn Canada Day 2011 Edition,8.3,67635
1158199755,4.5,3.5,3.5,kimcgolf,Doppelbock,3.5,3.5,Spaten Optimator,7.6,99
1315869906,4.5,4,4,vitALEity,American Amber / Red Ale,4.5,4.5,Rye'd Piper,5.8,59221
1254195121,3.5,4,4,dpodratsky3,Dunkelweizen,3.5,3.5,Samuel Adams Dunkelweizen,5.1,38366
1258387740,3,4,4,taigor,American Double / Imperial IPA,3,3.5,Double Simcoe IPA,9,30288
1210727541,4,3.5,3.5,ejquin,Witbier,3.5,3.5,Belgian White,4.7,41182
1232562108,4,4.5,4.5,applky,Winter Warmer,3.5,4.5,Darkest Night,5.5,47084
1018087783,4,3.5,5,aracauna,English Brown Ale,3,3.5,Samuel Smith's Nut Brown Ale,5,576
1251866481,4,4,4,ClockworkOrange,American IPA,3.5,4,Terrapin Hop Shortage Ale,6.2,41527
1216782773,3.5,3.5,3.5,Andreji,Lambic - Fruit,3.5,3.5,Mort Subite Kriek,4.5,5454
1123765112,4,3.5,4,Higravity,American Pale Ale (APA),3.5,4,River Horse Hop Hazard Pale Ale,6.5,3680
1242166746,4.5,5,4,HeyItsChili,American IPA,4.5,4.5,Sculpin India Pale Ale,7,29619
1146448166,2,2.5,3.5,MUSHROOMCLOUD,American Amber / Red Lager,2,2.5,Killian's Irish Red,4.9,909
1322104324,4.5,4.5,4,Yagman3000,American Double / Imperial Stout,4.5,4.5,Black Tuesday,18.2,51257
1172482033,3,3,3,shadow1961,American Pale Ale (APA),3,3,City Pale Ale,5.5,3470
1219543346,5,3,3.5,superdedooperboy,American Pale Ale (APA),4,4.5,Sweetwater 420 Extra Pale Ale,5.4,751
1323998284,3,3,3.5,znichols,Tripel,3,3.5,Velvet Rooster,8.5,74900
1322365484,4,4,3.5,jlindros,American Porter,4,4,Wild Cherry Porter,5.8,72408
1311209455,3.5,4,4,waltonc,American Strong Ale,4,3.5,Dark Horse Reserve Special Black Bier Ale,7.5,3877
1247171547,4.5,4.5,3.5,erikm25,American Strong Ale,5,4.5,Stone 13th Anniversary Ale,9.5,50795
1089803309,2,2.5,3.5,,American Adjunct Lager,3.5,1.5,Bir Bintang Pilsner,4.7,1432
1277760906,4,4,3,champ103,English Bitter,3,4,Chalk Hill Best,4.2,59645
1230268903,4.5,4,4.5,thekanna,Belgian Strong Dark Ale,4.5,4.5,Chimay Grande Réserve (Blue),9,2512
1276458560,4.5,4,5,Kallessin,American IPA,4,4,Samuel Adams Latitude 48 IPA,6,57252
1296284464,4,4,4,feylure,English Barleywine,4.5,5,Our Finest Regards,13.5,64058
1225497859,4,4,3.5,edelweiss,American IPA,4,4,Corne Du Diable,6.5,16376
1300145180,4.5,4.5,4,Daniellobo,American Double / Imperial IPA,4,4.5,Sneaky Pete Imperial IPA,10,66707
1323491781,3,4,3,yourefragile,American Double / Imperial IPA,4,3.5,Cafe Racer 15,8.5,66195
1254267608,4,3.5,4.5,Spineypanda,Pumpkin Ale,4,4,Blue Moon Harvest Moon Pumpkin Ale,5.7,100
1224271853,4,4.5,3.5,mnstorm99,Baltic Porter,4.5,4.5,Dark Knight,12,11482
1233024647,4,4,4.5,jwinship83,Belgian Strong Dark Ale,3,4.5,Maudite,8,33
1170868462,4.5,3.5,3,CharlesDarwin,Doppelbock,4,4.5,One,9,34693
1209834728,4.5,3,4,Hojaminbag,American Pale Ale (APA),4,3.5,Endless Summer Pale Ale,4.5,6353
1201179213,4.5,4.5,4,tyboxr,Weizenbock,4,4.5,Schneider Aventinus,8.2,224
1259379492,4,4.5,4,kbm,American Strong Ale,5,4.5,Firestone 13 - Anniversary Ale,12,53872
1218760520,3,3,3,cvstrickland,Witbier,3,3,Major Tom's Pomegranate Wheat,4.8,22557
1311276621,4.5,4.5,4.5,rvdoorn,Russian Imperial Stout,4.5,4.5,Nils Oscar Imperial Stout,7,3016
1202877871,4.5,4.5,4.5,srandycarter,American Double / Imperial IPA,4.5,4.5,Bell's Hopslam Ale,10,17112
1193945273,4,3.5,4,likestoswallow,Witbier,4,4,Mothership Wit (Organic Wheat Beer),4.8,30538
1316453217,3.5,3.5,3,BeerLover99,Milk / Sweet Stout,3,3.5,Moo Thunder Stout,4.9,36056
1043403669,4.5,4,4,WilliamPhilaPa,Hefeweizen,4,4,Franziskaner Hefe-Weisse,5,1946
1283803680,4,4,4,sidetracked,American Wild Ale,4,4,Wild One,6.6,39963
1320171242,3.5,4,4,InspectorBob,Pumpkin Ale,4,3.5,Autumnation,6.8,73289
1198141189,4,4.5,4,Beerzebub,Hefeweizen,4,4,Franziskaner Hefe-Weisse,5,1946
1286486106,4.5,4.5,4,BuckeyeNation,Berliner Weissbier,4,4,Reserve Wheat Ale,5,48084
1299173937,4.5,4,4,FosterJM,Gueuze,4,4.5,Lindemans Gueuze Cuvée René,5,6104
1144977540,4.5,3.5,4,IntriqKen,American Amber / Red Ale,4.5,4,Prohibition Ale,6.1,1468
1205690117,4,4.5,3.5,jwff,Flanders Oud Bruin,4.5,4,Goudenband,8,773
1312049884,3.5,2,3.5,thehyperduck,American Pale Lager,3.5,3.5,Lakeport Honey Lager,5,5662
1229646678,4,4,4,ruckzuck,American Barleywine,3.5,4,Barleywine Style Ale,10.9,33599
1124509726,4.5,4,4.5,bruachan,Dubbel,4,4,Trappistes Rochefort 8,9.2,1696
1190426424,4.5,4,4.5,sinistermadman,American Black Ale,4,4.5,Stone Sublimely Self-Righteous Ale,8.7,38470
1182617116,4,4,4,tempest,English Porter,4,3.5,Porter,7,14314
1305315081,4.5,4,4,DWilliams76,American Pale Wheat Ale,4.5,4.5,Bell's Oberon Ale,5.8,1094
1077661335,4,4,4,Boto,American Pale Ale (APA),4,4,Tuckerman's Pale Ale,5.5,1668
1303945970,4,4.5,4,bashiba,Weizenbock,4,4,Unplugged Imperial Weizen,9.6,40956
1069314745,4.5,4,4,crookedhalo,Flanders Red Ale,4,4,Duchesse De Bourgogne,6,1745
1320197162,4,3.5,4.5,Kbogac,Winter Warmer,3.5,4,Samuel Adams Old Fezziwig Ale,5.9,1881
1033754009,4,4,4,yen157,Milk / Sweet Stout,4.5,4,Samuel Adams Cream Stout,4.9,1879
1140144410,4,4.5,3.5,DrJay,Belgian Strong Pale Ale,4.5,4,Don de Dieu,9,694
1307297586,4.5,3.5,4.5,garymuchow,American IPA,3.5,4,Samuel Adams Latitude 48 IPA,6,57252
1267547278,4,4.5,4,Luk13,American IPA,4,4,Brouemont India Pale,6,23013
1171923000,4.5,4,4,jbsteiny,Schwarzbier,3.5,4,Cherny Bock,4,5292
1263430060,4.5,4.5,4.5,MOB210SA,American Pale Ale (APA),4,4.5,Fresh Hop Pale Ale,6.1,26233
1212728144,3.5,4,3.5,ThreeWiseMen,Winter Warmer,4,3.5,Bah Humbug,5,14943
1314503138,3,3,3.5,StoutHunter,Märzen / Oktoberfest,4.5,3,Leinenkugel's Oktoberfest,5.1,5757
1192932974,4.5,4.5,4,sleazo,Tripel,4,4.5,Tripel Karmeliet,8.4,656
1119936768,4.5,3.5,4,cokes,American Double / Imperial IPA,4,3.5,Unplugged Imperial IPA,9,24073
1285034140,4.5,3.5,4,uturn,American Double / Imperial IPA,4,4,I Beat YoU,9.75,54211
1300245675,3.5,3,3.5,mothman,Tripel,3.5,3.5,Scratch Beer 3 - 2007,10.1,37280
1301027472,3,3.5,3,morebeergood,American Blonde Ale,3,3.5,Whitetail Golden Ale,5,5019
1320107004,4,3.5,4.5,Duff27,American IPA,4,4,White Rajah,6.8,62722
1088700391,4,5,4,Doiv,American Pale Ale (APA),4,4.5,Little Creatures Pale Ale,5.2,3327
1188451489,3,4.5,2.5,livingregret,Russian Imperial Stout,3,3,Ryan Sullivan's Imperial Stout,10,3706
1058476879,3,2.5,4,hotstuff,Kölsch,2.5,2.5,Tire Bite Golden Ale,5.1,2151
1262185411,4,3.5,4,berley31,American Amber / Red Ale,4,3.5,Griffon Rousse,4.5,14795
1078609895,3,2.5,3.5,beertaster13,American Adjunct Lager,3,2.5,Rainier Ice,5.6,1722
1162684529,3,2,3.5,lacqueredmouse,American Amber / Red Ale,3.5,3,Storm Cloudy Ale,4.5,31929
1217883191,4,4,4.5,scottg,American Amber / Red Ale,3.5,4,Red Rock Amber Ale,6,20336
1239506059,4,4,4,spointon,American Amber / Red Ale,4.5,4.5,Terrapin Big Hoppy Monster,8.3,20232
1245733365,3.5,3,4,BretSikkink,English Brown Ale,4,3.5,Ring Neck Braun Ale,6.8,39081
1291994019,4.5,4,4.5,ArrogantBastage,American Black Ale,4,4,Blue Point Toxic Sludge,7,60730
1233117071,4,4,4,superdedooperboy,American Pale Ale (APA),4,4,Terrapin Rye Pale Ale,5.3,5948
1049147597,4,4,3.5,barbarian,American Pale Ale (APA),4.5,4,Buzzin' Honey Ale,,8502
1317511534,4,4,3.5,robwestcott,American Stout,3.5,4,"Survival ""7-Grain"" Stout",5.3,43087
1315413751,5,5,4.5,billab914,American Wild Ale,4,4.5,Isabelle Proximus,7,42816
1311485938,4,4,4,Cavery,American Double / Imperial Stout,3.5,4,Espresso Oak Aged Yeti Imperial Stout,9.5,42723
1293583978,3.5,2,2.5,smakawhat,Fruit / Vegetable Beer,4,3,Sea Dog Apricot Wheat Beer,4.6,30936
1312595715,4,4.5,4.5,mikesgroove,Belgian Pale Ale,4,4,Cuvée De Ranke,7,42805
1259815428,5,4.5,4,aglose45,American IPA,4,4.5,Big Eye IPA,7,709
1297223858,3.5,4.5,4.5,DavoleBomb,American Double / Imperial IPA,4.5,4.5,The Oracle,10,52361
1048885256,3.5,3.5,3,TXHops,Scottish Ale,3,3.5,Kilt Lifter Scottish Style Ale,6,6218
1047552750,4,4,4.5,the42ndtourist,Bière de Garde,4,4.5,Jenlain Ambrée,7.5,27116
1323624175,4,4,4,mynie,Lambic - Fruit,4,4,Raspberry Lambic,,41206
1308816675,3.5,3.5,4,SubpoenaDeuces,Belgian Strong Pale Ale,3,4.5,USAlive! (Alive),8,48238
1187302862,4,3.5,3.5,Metalmonk,American Amber / Red Ale,3.5,4,Mesabi Red,6.5,3925
1306779805,3.5,3.5,4,Arithmeticus,Hefeweizen,3.5,3.5,In-Heat Wheat,4.7,2249
1114397684,3.5,4,4.5,Tim2000,Oatmeal Stout,3.5,3.5,St-Ambroise Oatmeal Stout,5,2704
1294633715,4,4,4.5,sitarist,Belgian Strong Dark Ale,3.5,3.5,3 French Hens,10,62432
1295762259,5,5,5,BigB415,Russian Imperial Stout,4.5,4.5,Oak Aged Yeti Imperial Stout,9.5,19216
1176294477,3,3.5,4,Onibubba,Saison / Farmhouse Ale,3.5,2.5,FestiveAle,6.2,26031
1297548459,3.5,4,2.5,joshuacavett,Witbier,3,3,Satsuma Harvest Wit,5.1,46955
1226205122,4,4,4,erikm25,American IPA,3.5,4,Brutal Bitter Ale,5.8,361
1296719055,4,4.5,4,aasher,Witbier,3.5,4.5,Malus Pi (Crab Apple Pie),5.2,65053
1205641715,4.5,4.5,4,aerozeppl,English Barleywine,4,5,J.W. Lees Vintage Harvest Ale,11.5,705
1226043598,3.5,3.5,4,Floydster,American Barleywine,4,4,Barleywine Style Ale,10.9,33599
1237508276,4,4,4.5,beer2day,Irish Dry Stout,4,3.5,Murphy's Irish Stout,4,703
1292137776,4,3.5,4,chumba526,Czech Pilsener,3,3.5,Gordon Biersch Czech Style Pilsner,5.6,48178
1204338285,4,4,4,brdc,American IPA,4,4,Odell IPA,7,35626
1094697646,4.5,4,4,canucklehead,American Barleywine,4,4,10 Squared Fish Tale Ale,10,13416
1228500396,3,3,3.5,magictrokini,American IPA,3,3.5,Black Diamond Rye IPA Wet Hop,6,46372
1316997993,3.5,3.5,3.5,jsprain1,Russian Imperial Stout,4,3.5,Bell's Expedition Stout,10.5,1444
1314732095,3.5,3,3,stcules,Rauchbier,3,3,Emelisse Rauchbier,6.2,57951
1174623408,4.5,4,4,jbsteiny,Milk / Sweet Stout,3.5,4.5,Mothers Milk Stout,6,16385
1145063041,4,4,4,gotbeer,American IPA,4,4.5,Stoudt's India Pale Ale,7.5,3517
1272850710,3.5,4.5,3,DavoleBomb,Baltic Porter,3.5,4,Smoke,8.2,39917
1186962928,3.5,3,3,diego,American Pale Wheat Ale,3.5,3.5,312 Urban Wheat,4.2,17141
1161502387,3.5,4,4,plaztikjezuz,English India Pale Ale (IPA),4,4,India Pale Ale,5.9,3968
1239242604,4.5,4,4.5,bunnyhustle,Flanders Red Ale,4,4.5,Duchesse De Bourgogne,6,1745
1258835546,4,4.5,4,thain709,American Double / Imperial IPA,4,4,Harpoon Leviathan - Imperial IPA,10,44755
1139533922,4.5,4.5,4,jpm30,Kölsch,4,4,Reissdorf Kölsch,4.8,2040
1304813855,3.5,3.5,3.5,zeff80,American IPA,4,3.5,Wooden Nickel India Pale Ale,5.6,64489
1203634216,4.5,4.5,4.5,mfhlucky13,Dubbel,4,4.5,Lost & Found Abbey Ale,8,31656
1296966315,2.5,2.5,4,Da1nonlyBD,American IPA,4,2.5,Jockamo IPA,6.5,39390
1271005148,4,4,4,Lerxst,American IPA,4,4,Hop Ottin' IPA,7,611
1289097983,4,4.5,4,Chaney,American Wild Ale,4,4.5,Framboise De Amorosa,7,55992
1202604093,4,4,4,botham,Kölsch,3.5,4.5,Reissdorf Kölsch,4.8,2040
1320111274,2.5,2,5,challenja,Pumpkin Ale,3.5,2,The Fear,9,73433
1305588996,3.5,3.5,3,puboflyons,American Pale Ale (APA),3.5,3.5,Pamola Xtra Pale Ale,4.9,65518
1252548350,3.5,3.5,3.5,ClockworkOrange,American Amber / Red Lager,3,4,Fat Boy,5.2,43787
1249748752,3.5,3.5,3.5,froghop,Extra Special / Strong Bitter (ESB),3.5,4,Bailout Bitter,5,46698
1281223745,4.5,4,4.5,TheManiacalOne,American IPA,4,4.5,Jai Alai IPA - Cedar Aged (Humidor Series),7.5,50081
1247161956,3.5,3.5,4,LilBeerDoctor,Cream Ale,3.5,3.5,Willimantic Carrier's Credo Cream Ale,5,17856
1291620930,4.5,4.5,4.5,drpimento,English Brown Ale,4.5,4.5,Nimbus Nut Brown Ale,5,7279
1315403633,4.5,4,4.5,2xHops,Doppelbock,4.5,4.5,Weihenstephaner Korbinian,7.4,779
1187075806,3,3.5,4,sweethome,Hefeweizen,4,4,Hula Hefeweizen,5.5,14533
1306765918,4,4.5,3,jrallen34,American Double / Imperial Stout,3.5,4,George! Bourbonfadlagret,12.12,65151
1203126613,4,4,4,bluejacket74,Extra Special / Strong Bitter (ESB),3.5,4,Schlafly Winter ESB,6.2,1623
1063201455,3.5,4.5,4,Seumas,American Strong Ale,4,3,Arrogant Bastard Ale,7.2,92
1116539648,4,4,4.5,GCBrewingCo,American Double / Imperial IPA,5,4.5,Terrapin Rye Squared,8.5,22042
1278654032,5,4.5,5,fischerr3,Oatmeal Stout,4.5,5,Samuel Smith's Oatmeal Stout,5,571
1324313498,5,5,5,oline73,American Double / Imperial Stout,5,5,Hunahpu's Imperial Stout - Whiskey Barrel Aged,11.5,74101
1262216186,3.5,4,4,FatSean,American Double / Imperial Pilsner,4,3.5,Krampus (Imperial Helles Lager),9,43738
1248447069,3.5,4,3.5,goblue3509,American Double / Imperial IPA,3,3.5,Double Simcoe IPA,9,30288
1320256385,4.5,2,4,SFLpunk,Rauchbier,5,4.5,Equinoxe D'automne,7,20513
1310951039,4.5,4.5,4.5,LusciousJackson,American IPA,4.5,4,Jai Alai IPA - Cedar Aged (Humidor Series),7.5,50081
1212210132,3.5,3.5,5,kasper,American Double / Imperial Stout,3,3.5,Beer Geek Breakfast,7.5,28877
1326025921,3,3,3.5,PragueBeerGarden,American Pale Ale (APA),3,2.5,Matuška California,5.2,62947
1229919475,3,3.5,3.5,ccrida,American Amber / Red Ale,3.5,3.5,Believer,6.9,37381
1128490332,4.5,5,4.5,mmmmBEEEER,Eisbock,4.5,4,Unplugged Eisbock,10,7482
1284308899,4.5,4,4.5,metter98,Bière de Garde,4,4,Abbaye De Saint Bon-Chien Grand Cru (Aged In Spirit Barrels),11,58751
1266698136,3.5,4,3.5,plaid75,American Pale Ale (APA),4,3.5,Extra Pale Ale,5,49738
1143952544,4,4.5,3.5,sweethome,English Brown Ale,3.5,4,Nut Brown Ale,5,27812
1324764019,4,3.5,4,smcolw,Pumpkin Ale,3,4,The Bruery / Elysian / Stone La Citrueille Celeste De Citracado,5,74272
1226349128,3.5,4,4,daythree16,Scotch Ale / Wee Heavy,4.5,4.5,Founders Dirty Bastard,8.5,7463
1103847802,4,4,4.5,skybluewater,Baltic Porter,4.5,4.5,Sinebrychoff Porter,7.2,2758
1234336163,4,4.5,3,midaszero,English Barleywine,4,4,Rudyard's Rare Barley Wine,10,3332
1187762955,4,4.5,4,AlexDancho,Weizenbock,3.5,4,Schneider Aventinus,8.2,224
1164690788,3.5,4.5,4,MuenchenerKindl,American Stout,4,3.5,Bell's Cherry Stout,7,2511
1303264884,4,4,4,zrab11,American IPA,3.5,4.5,Jai Alai IPA,7.5,46363
1282318165,4,3.5,4,StephenRich,American IPA,4.5,3.5,Sierra Nevada Torpedo Extra IPA,7.2,30420
1074694708,3.5,4,4.5,Nectar,Quadrupel (Quad),4,4,Trappistes Rochefort 10,11.3,645
1043604139,4,4.5,4,feloniousmonk,Foreign / Export Stout,4.5,4.5,Coopers Best Extra Stout,6.3,2131
1249273969,4,4.5,4.5,CrellMoset,American IPA,4,4,Rye'm & Reason,7.5,50691
1274846104,5,4.5,4.5,wildvikes,Russian Imperial Stout,5,5,The Czar,11.03,7850
1267846106,4,3.5,4,Reidrover,Munich Dunkel Lager,3.5,4,Weltenburger Kloster Barock Dunkel,4.7,4920
1269924203,3.5,4,4,ToddT,Munich Dunkel Lager,3.5,3.5,Dunkel Lager,5.3,34018
1292994267,4,4.5,4,sprucetip,American Double / Imperial Stout,4,4,Dark Truth Stout,9.7,56469
1291824128,3.5,4,4,bobsy,English Pale Ale,4,3.5,Hedgerow Bitter,5.4,61538
1309895050,3,2.5,2.5,kjyost,Belgian Dark Ale,3.5,2.5,1554 Enlightened Black Ale,5.6,1914
1095275689,5,4.5,4.5,Shiloh,American Pale Ale (APA),4.5,5,John Brown Pale Ale,6.3,11672
1313690905,4,4,4,DeanMoriarty,American Double / Imperial IPA,4,4,Triple IPA,10,62091
1194212435,4.5,4,4.5,JDK,Milk / Sweet Stout,4,4.5,Samuel Adams Cream Stout,4.9,1879
1230708332,2.5,3.5,3.5,blackie,Baltic Porter,3,3,Amnesia,,36200
1197000663,3,2.5,3,rodenbach99,American Blonde Ale,3,2.5,Écume,4.8,23208
